tid,text
927559974036918272,"#Pneumonia is a preventable and curable disease but it remains deadly, where in 2015 it caused 1 in 6 child deaths. https://t.co/Jhnxdik5vn"
926984932345380864,Out of no where Im sneezing and Ive got a weird pressure headache. Bring on being fucken ill I guess? 
927244282418708480,@peterdaou Hillary trampled trump in 3 debates after her bout with pneumonia and campaigned tirelessly and has cont https://t.co/muQNUkEnSV
926728680885198848,@Game_Dev_Carto @Regulars__ @h1z1 Idk but my mouse curser when in inventory is really high dpi and also when u open https://t.co/R6dKafcFsu
924639348510875654,Temperature changes got my asthma acting up 
924267360080531456,My dog had really bad asthma and Ive been up since 5:00 in the morning making sure shes okay 
923977702503202817,I just saw a guy give a girl a ride up a hill on the back of his bike and then had an asthma attack...If that isn't dedication what is
926953642716008448,@FemalesForTrump @NFL to be fair steroids cause irrational behavior
927306000775950337,i almost had an asthma attack &amp; thats real rap but i do sing.
925372321744830469,That dr makes my spo2 droped down n pulse higher than usual while in asthma bayy.  Ciaciaciaaaaa . Okay nite 
927032342815879169,Not once since buying this house have I ever had a single good night's rest.  It's beyond pollen and dander - I'm just allergic to the house
927184326869094400,@__deReal butch gone be going around telling her friends I made that bitch have a asthma attack 
925354395474300935,Proud to have an article published on @RCEMLearning website on life threatening and arrest #asthma #Foamed #Foamems https://t.co/XdSvBkkB8K
926981106359984128,"I might have pneumonia and this shit scary as fuck, my lungs hurt so bad"
922953870120140801,ICYMI: #asthma #asthma iSonea Limited: iSonea Limited formerly KarmelSonix is an emerging medical technology https://t.co/KCDKAJlt70
926980429382549505,RT @jlawoutsold: SHE IS NOT LETTING ME BREATHE I LITERALLY HAVE  ASTHMA https://t.co/xjAV47q4zM
927678755203674114,"RT @LREwoke: @welltraveledfox But just like steroids cause mass shootings like Orlando pulse; SSRI caused Aurora,San Bernardino,Columbine;"
927233563698671616,Midway District: Weezing TTH: 10:28:01am [29m 59s] https://t.co/uAEsnAva1z | https://t.co/l5VMdtP1Zs
927040802198511617,No wonder my asthma is flaring up. https://t.co/2kUdhuUIFD
927027568364212225,bolus : A small airway in the respiratory system that connects to the alveoli (air sacs); a branch of the bronchial tubes.
926862875183890432,when you have a bad sinus infection and pink eye in both eyes
927057430302748672,@SEENOSEO yes. thanks. i dont even have asthma. you're so considerate.
927465879436255232,@gary4real77 technically he took 1 steroid before steroids weren't allowed. Not his fault it was permanent 
926870726543597568,1st customers on the kiddies fairground rides at Mold Alex https://t.co/NhOeHfna36
926828379365658624,@hayleyjwarnes Oh no! I feel your pain. Sniffles have now escalated to just-can't-stop-sneezing #wheresthekleenex
926666016515600385,I literally cant breathe am i havig an asthma attack
923977287439175681,RT @Ismazorra: Cockroach pest intervention: Children in homes with no intervention have more asthma symptoms and moreunscheduled health car
924307342845530114,"It's Asthma Week Kids, so don't forget... SUCK ON THIS! [via https://t.co/qHNbyZdsdz] https://t.co/VBBuL5qbQk"
926151809240100864,RT @MidnightWolfPT: Competitive Guides- How To Use Weezing: https://t.co/5ilB0lCUfw via @YouTube
927106236436353024,"First night home: Belle isn't sleeping well, Belle won't nurse, I have a sinus migraine, our bed feels gritty from the dogs. "
925570317770280960,"Researchers identify genetic risk factors for asthma, hay fever, eczema https://t.co/LZx5kz1eDn"
924957001783709702,Rolling Hills Ranch: Weezing TTH: 04:41:46am [29m 58s] https://t.co/BIVychBGBg | https://t.co/IDGvyafglm
926702907684089857,"@niafary @AMAZlNGNATURE Alahai comelnya sayang, its like your sneezing sound"
927648718576406528,@redhead4645 @PatriotCarole Phil Murphy is Corzine on steroids. He has already said he's going to rise ALL taxes. P https://t.co/DnPCQ1vDpx
926896747573628928,The Rocks chest is implants. The bodies we aspire to have are gained by steroids/cosmetic surgery. Were sold lies that feed insecurities.
927164854825308160,IT'S NOT BRONCHITIS ITS PNEUMONIA
926895520219586560,5:00 (4Q) Penn is called for DPI and the Tigers has 1st and goal from the 7. Carlson catches it in the flat but is brought down by Philippi
927317863509217281,I have asthma. Id be okay dragging all smokers away.  https://t.co/9z2ptHvOb4
924649380182986753,"RT @Science__Newz: #Dogs may lower risk of childhood eczema, reduce asthma symptoms https://t.co/VkG0EeWV0u https://t.co/WNlyfPlILA"
926848808062943234,Pretty sure Im getting a sinus infection
926718654833680385,"@MyPule_ South Africas future is bright, problem solving on STEROIDS "
927646065024753667,"One side is amazing!!! 
The other side of my life, mgowo on steroids 
Can't even enjoy my one W coz mgowo is out here shining bright, mxm"
927606801067110402,Canada: Digital Healths Breeze Smart Cannabis Inhaler Deal Inked https://t.co/jFGjUu0EVG via @cannatechnews
924484547810643968,Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.
927242534107131905,that pneumonia is gonna sneak up on yall asses.
925928070988537856,"RT @704afge: E Chicago residents sue over kidney disorders, cancer asthma &amp; learning dis. caused by Pb &amp; arsenic at USS Lead site https://t"
924621772540006402,#ACAAI17 only outcomes that matter when using ultra expensive asthma drugs: exacerbations and Prednisone use.
927536004151545856,I need to refill my asthma medication 
924654710719766529,"RT @Rosamund_ERfdn: What happens during an asthma attack? Why I am passionate about what I do, this is what families have to live with http"
925717379631452162,Complaints that Pitt kids' study on vitamin D and asthma is 'unethical' lead to changes https://t.co/Ma5Mj2iaUc
926369634869276679,.@sanofi&amp;@regeneron #asthma biologic performs well in #trial https://t.co/3DE00185j9 #pharma
926869009227710470,@RoseyNiia Maybe theyre here so people with some sense can help mold them into less tragic people
926032685260328960,Had a mini asthma attack bending over to pick up my inhaler and if that doesnt just sum up my life
926761883444633600,"RT @jeremysben: your fav is problematic: finn wolfhard

- cannot dance
- hates fruit
- his sneezing
- drank from a toilet
- likes instagram"
927557787563057153,RT @GG_Strano: @xxKeypainxx @jose23jronberg @OlackadaisicalO @mawreeng @sweenxgram_ @vorfreudc @BR_NBA David Ortiz did steroids an 
927545414441750528,When you wake up &amp; realize your @Titans has a shot for the #1 spot!.. Stay calm Ty (Inhales asthma pump) lol https://t.co/Xb3L6siPNN
927022926938984448,"3. Watch Hillary fall on September 11, she had what is called a ""syncope"" or loss of consciousness. Pneumonia almost never does that"
923882345807122437,RT @alexeigonzmd: #asthma: blockage of IL-4R or IL-6R pathways may provide these patients therapeutic benefits #ACAAI17
926765551036153856,Unbearable pain in the diaphragm. My new doc said it's actually GIRD and that it weakens diaphragm muscle and if left untreated too long
926364591550058496,"Bonfire night could trigger potentially fatal asthma attacks, charitywarns https://t.co/qpXweNbAZy https://t.co/LrHtGsJxPU"
926868696446001152,"RT @seiko_en: what are you talking about, ""steroids are illegal"" there's no law anymore. the world is over what do you care"
924984634429100032,"Exposure to elements carried by dogs may reduce #asthma symptoms, says @JohnsHopkins doctor: https://t.co/G1frpoPpzk #ACAAI17"
925282877151080449,#vitaminD can reduce chance of life threatening #asthma attack by half from new study
925312735805657089,ALAN I'M WEEZING https://t.co/HMXAlCyPbv
926510323724455936,raymond told me i have asthma n i said asthma is a myth n he goes i have asthma the fuck LMAOO IFEEL BAD
926154108557443072,What the stench permeating Detroit? Other cities' burning trash causing high rates of asthma in communities of color https://t.co/WuGwZTe3xJ
926891158583828482,@timkaine Tim Kaine didn't have pneumonia so why should he have to leave the ticket so Donna Brazile could install Joe Biden &amp; Cory Booker?
924441814907498496,pleaseee @/asthma  https://t.co/Uv0BB8sC8Y
924631117499715584,"*waves at dallon*
*dallon waves back*
OH MY GODDDD 
*looks at friend*
dallo- dal- he OH NY GOD
friend: are you having an asthma attack?"
927389584291516416,"I liked a @YouTube video https://t.co/cQyZFN3rkO Carbon Fiber Honeycomb Sandwich Panel Layup, Vacuum Bag, Mold Release, Strength Test"
927058691223900160,Sears Kenmore Hepa Filter Replacement 86889 20-86889 EF-1 http://vacuumsrevie ... https://t.co/vH7rXIPmTr https://t.co/LFnq9GfHqG
924733279823187968,RT @moosenshoes: Hello #ukrunchat! Does anyone ever get asthma like symptoms when running? I got it bad at @RunBournemouth at mile 1 
922858794970951681,Are you one of the millions of #Americans with #allergic asthma? Discover treatments so you can live an active https://t.co/Tr29xskGib
927531693883514880,"@SeanSweeney12 No because of how many preservatives and steroids they put in their food to keep it ""fresh"" For an extended period of time"
925540409983483905,"Did you know chewing mints can help with weight loss, asthma and stress? Check out these health benefits of Mint... https://t.co/9H1a9btQxf"
925160345571913728,"Scientists identify genetic risk factors for asthma, hay fever and eczema https://t.co/SrFzno68ib"
925849704725991424,AstraZenecas asthma drug tralokinumab goes 0 for 3 in PhIII as 2 more trials flop https://t.co/Dk6lHB8ZDh #biotech
923260347070517249,I just got my flu shot I don't have time to be diseased with this asthma. My son will be getting his next week ...
926286852369330176,RT @JadaaJ__: I cant chase NOBODY i got asthma.
926604653546102785,Raid on Weezing! Available until 08:20:50pm (1h 1m) in Brandon. https://t.co/l1Nym99oUO
922842521864232960,or maybe that's just the asthma.
925925061717979138,"hey, God? could ya maybe I dunno...make my asthma PISS OFF"
924334351705362432,LIVE FEED Can Having a Pet Dog Protect Kids Against Asthma and Eczema? Consuming Jaggery May Help ... https://t.co/Uo0wuOxHxU
927043017420177409,@blacrob29 @mizoo852 Denver used to have plenty top level fighters till they actually started testing people for steroids
922860034530463744,"RT @ewg: Polluted air is especially risky for children, elderly and those with asthma, cardiovascular or respiratory diseases https://t.co/"
927372857851641857,"RT @LifeOfThad: I got asthma dog, she better not https://t.co/W6dR27Qu3H"
923759596472123392,"Even in breathing, I failed  fu asthma lol "
926865643324010496,@KurtSchlichter @JamesDoss50 Good people are smarting up with the letters D and R they mean nothing all the same mold.
926240285302046720,"Anti Asthma Drugs Market Analysis By Industry Share, Revenue, Growth &amp; Global Foresight to 2022 https://t.co/37HCSw2hJB"
927395120525164544,I'd like to let it be known that I can't tell if it's my cold or @MINDHUNTER_ that's giving me an asthma attack but the show is very good
926542239404380160,RT @CC_Yale: More asthma attacks expected in a warmer climate: https://t.co/BJ4yoIdY5I #ClimateChange #Health https://t.co/7MLNQa0itu
927673404777484293,Asthma https://t.co/Otgm2Pz2xE https://t.co/vopY7hjkwa
927102675786776577,Telocote Shores: Weezing  til 01:47:32(29m 31s). https://t.co/wqmKoT1txY
926866180119207936,RT @openmindedlives: 3.) These states will allow life to fold before your very eyes. Miracles mold into reality. Thinking into existence ha
924397895113199616,"Lagundi benefits: treats asthma, pharyngitis, cough &amp; cold. The Philippine govt promotes it as a natural option to https://t.co/27G5SRC8zt"
924765929354952706,made it all the way back home and my asthma flip on a nigga
927267089194373120,@Moots_ damn dude calm down bruh are you on steroids or something you've been getting mood swings lately
926926666600976384,The latest Asthma Weekly Roundup! https://t.co/1uN1AyqOFx Thanks to @POFUpdate @genuinehashtag @SHHealthBeat #health #healthyliving
925592944123547649,This lady in my lyft got on some old ass perfume my asthma fucking up 
926788216463745024,"Off sick from work with sinus infection number 9, this year is going great w regards to my nose"
922988588043776000,@cly_de It's actually an asthma medicine that works similar to an allergy med
926885629404860417,#ListBuilding on steroids - The Power of Collaboration https://t.co/BkQcdFKpTA https://t.co/x9EDHWUPQA
925366152317976577,Yesterday my son had an asthma attack and I was three hours away and it was a horrible day. So thankful to be his m https://t.co/wDWvHwvXtI
